,Nap,Tmax,Tmin,Csapadék,Tavg,next_day,next_week,next_month
42031,2016-01-29,8.8,4.7,2.4,6.75,9.35,11.5,6.15
42032,2016-01-30,5.0,0.0,0.0,2.5,5.5,8.4,9.45
42033,2016-01-31,8.8,2.2,4.6,5.5,4.9,5.7,7.05
42034,2016-02-01,10.2,3.2,1.3,6.699999999999999,5.6,4.95,8.45
42035,2016-02-02,14.3,7.9,0.0,11.100000000000001,7.0,6.05,7.7
42036,2016-02-03,13.9,4.8,11.8,9.35,7.6499999999999995,8.05,7.75
42037,2016-02-04,7.6,3.4,0.0,5.5,11.5,9.100000000000001,7.55
42038,2016-02-05,7.3,2.5,0.0,4.9,8.4,7.9,9.549999999999999
42039,2016-02-06,10.1,1.1,0.0,5.6,5.7,7.6000000000000005,12.4
42040,2016-02-07,12.8,1.2,0.0,7.0,4.95,9.85,10.100000000000001
42041,2016-02-08,11.2,4.1,0.6,7.6499999999999995,6.05,6.35,10.15
42042,2016-02-09,14.9,8.1,9.0,11.5,8.05,6.1,7.8999999999999995
42043,2016-02-10,13.3,3.5,16.5,8.4,9.100000000000001,8.85,5.55
42044,2016-02-11,8.4,3.0,0.0,5.7,7.9,12.350000000000001,6.9
42045,2016-02-12,9.9,0.0,1.5,4.95,7.6000000000000005,11.600000000000001,7.35
42046,2016-02-13,7.5,4.6,6.0,6.05,9.85,8.4,9.45
42047,2016-02-14,12.6,3.5,9.1,8.05,6.35,3.8,8.8
42048,2016-02-15,10.8,7.4,6.7,9.100000000000001,6.1,5.05,6.2
42049,2016-02-16,9.6,6.2,1.2,7.9,8.85,4.0,7.449999999999999
42050,2016-02-17,10.8,4.4,0.0,7.6000000000000005,12.350000000000001,6.8999999999999995,9.1
42051,2016-02-18,12.0,7.7,13.8,9.85,11.600000000000001,9.45,6.35
42052,2016-02-19,9.0,3.7,4.0,6.35,8.4,6.55,8.5
42053,2016-02-20,8.9,3.3,0.3,6.1,3.8,6.65,6.6000000000000005
42054,2016-02-21,13.4,4.3,1.4,8.85,5.05,6.15,9.25
42055,2016-02-22,18.6,6.1,0.0,12.350000000000001,4.0,9.45,8.35
42056,2016-02-23,14.3,8.9,4.6,11.600000000000001,6.8999999999999995,7.05,9.6
42057,2016-02-24,13.4,3.4,0.0,8.4,9.45,8.45,11.05
42058,2016-02-25,7.1,0.5,1.6,3.8,6.55,7.7,13.799999999999999
42059,2016-02-26,8.2,1.9,0.0,5.05,6.65,7.75,15.8
42060,2016-02-27,7.9,0.1,0.0,4.0,6.15,7.55,17.8
42061,2016-02-28,10.2,3.6,0.1,6.8999999999999995,9.45,9.549999999999999,12.15
42062,2016-02-29,11.6,7.3,22.0,9.45,7.05,12.4,14.05
42063,2016-03-01,10.5,2.6,8.5,6.55,8.45,10.100000000000001,17.85
42064,2016-03-02,11.0,2.3,0.0,6.65,7.7,10.15,19.0
42065,2016-03-03,9.6,2.7,0.8,6.15,7.75,7.8999999999999995,17.950000000000003
42066,2016-03-04,13.7,5.2,0.0,9.45,7.55,5.55,18.65
42067,2016-03-05,11.1,3.0,0.0,7.05,9.549999999999999,6.9,18.200000000000003
42068,2016-03-06,11.3,5.6,1.8,8.45,12.4,7.35,13.899999999999999
42069,2016-03-07,9.4,6.0,1.7,7.7,10.100000000000001,9.45,10.2
42070,2016-03-08,11.6,3.9,0.0,7.75,10.15,8.8,13.7
42071,2016-03-09,13.6,1.5,0.0,7.55,7.8999999999999995,6.2,14.9
42072,2016-03-10,15.2,3.9,0.0,9.549999999999999,5.55,7.449999999999999,16.4
42073,2016-03-11,15.4,9.4,0.0,12.4,6.9,9.1,16.2
42074,2016-03-12,11.9,8.3,0.0,10.100000000000001,7.35,6.35,14.600000000000001
42075,2016-03-13,13.0,7.3,0.0,10.15,9.45,8.5,17.3
42076,2016-03-14,12.7,3.1,0.0,7.8999999999999995,8.8,6.6000000000000005,18.4
42077,2016-03-15,9.1,2.0,5.4,5.55,6.2,9.25,17.25
42078,2016-03-16,11.4,2.4,0.0,6.9,7.449999999999999,8.35,13.25
42079,2016-03-17,13.2,1.5,0.0,7.35,9.1,9.6,11.95
42080,2016-03-18,14.3,4.6,0.0,9.45,6.35,11.05,13.1
42081,2016-03-19,11.8,5.8,0.0,8.8,8.5,13.799999999999999,15.75
42082,2016-03-20,12.0,0.4,0.0,6.2,6.6000000000000005,15.8,16.75
42083,2016-03-21,11.2,3.7,0.0,7.449999999999999,9.25,17.8,10.4
42084,2016-03-22,13.0,5.2,0.0,9.1,8.35,12.15,8.05
42085,2016-03-23,10.0,2.7,0.0,6.35,9.6,14.05,9.35
42086,2016-03-24,13.0,4.0,0.0,8.5,11.05,17.85,9.350000000000001
42087,2016-03-25,11.3,1.9,0.0,6.6000000000000005,13.799999999999999,19.0,8.9
42088,2016-03-26,11.5,7.0,0.0,9.25,15.8,17.950000000000003,11.7
42089,2016-03-27,13.0,3.7,0.0,8.35,17.8,18.65,13.25
42090,2016-03-28,14.7,4.5,0.0,9.6,12.15,18.200000000000003,13.75
42091,2016-03-29,16.1,6.0,2.5,11.05,14.05,13.899999999999999,16.2
42092,2016-03-30,18.9,8.7,0.0,13.799999999999999,17.85,10.2,16.3
42093,2016-03-31,22.6,9.0,0.0,15.8,19.0,13.7,16.6
42094,2016-04-01,23.0,12.6,0.0,17.8,17.950000000000003,14.9,16.8
42095,2016-04-02,16.8,7.5,0.0,12.15,18.65,16.4,18.15
42096,2016-04-03,22.0,6.1,0.0,14.05,18.200000000000003,16.2,18.65
42097,2016-04-04,25.8,9.9,0.0,17.85,13.899999999999999,14.600000000000001,17.0
42098,2016-04-05,26.4,11.6,0.0,19.0,10.2,17.3,17.1
42099,2016-04-06,23.1,12.8,0.0,17.950000000000003,13.7,18.4,15.950000000000001
42100,2016-04-07,24.9,12.4,0.0,18.65,14.9,17.25,16.4
42101,2016-04-08,22.1,14.3,3.8,18.200000000000003,16.4,13.25,16.5
42102,2016-04-09,18.4,9.4,0.0,13.899999999999999,16.2,11.95,17.75
42103,2016-04-10,12.2,8.2,0.0,10.2,14.600000000000001,13.1,16.3
42104,2016-04-11,18.8,8.6,0.0,13.7,17.3,15.75,12.6
42105,2016-04-12,22.0,7.8,0.0,14.9,18.4,16.75,11.4
42106,2016-04-13,23.4,9.4,0.0,16.4,17.25,10.4,11.3
42107,2016-04-14,19.9,12.5,0.0,16.2,13.25,8.05,13.85
42108,2016-04-15,20.6,8.6,0.0,14.600000000000001,11.95,9.35,15.2
42109,2016-04-16,24.1,10.5,0.0,17.3,13.1,9.350000000000001,17.8
42110,2016-04-17,23.7,13.1,0.0,18.4,15.75,8.9,19.5
42111,2016-04-18,22.1,12.4,0.0,17.25,16.75,11.7,20.25
42112,2016-04-19,17.9,8.6,0.0,13.25,10.4,13.25,20.75
42113,2016-04-20,15.6,8.3,0.0,11.95,8.05,13.75,19.6
42114,2016-04-21,20.5,5.7,0.0,13.1,9.35,16.2,19.65
42115,2016-04-22,23.7,7.8,0.0,15.75,9.350000000000001,16.3,20.45
42116,2016-04-23,23.2,10.3,2.7,16.75,8.9,16.6,21.65
42117,2016-04-24,14.8,6.0,1.4,10.4,11.7,16.8,23.2
42118,2016-04-25,10.8,5.3,0.0,8.05,13.25,18.15,24.1
42119,2016-04-26,16.0,2.7,0.7,9.35,13.75,18.65,22.7
42120,2016-04-27,13.8,4.9,5.8,9.350000000000001,16.2,17.0,21.75
42121,2016-04-28,14.7,3.1,0.0,8.9,16.3,17.1,20.549999999999997
42122,2016-04-29,16.8,6.6,0.0,11.7,16.6,15.950000000000001,20.1
42123,2016-04-30,20.2,6.3,0.0,13.25,16.8,16.4,20.25
42124,2016-05-01,19.3,8.2,4.6,13.75,18.15,16.5,21.55
42125,2016-05-02,20.2,12.2,3.0,16.2,18.65,17.75,21.05
42126,2016-05-03,20.8,11.8,0.0,16.3,17.0,16.3,22.05
42127,2016-05-04,21.1,12.1,0.6,16.6,17.1,12.6,20.5
42128,2016-05-05,22.1,11.5,3.0,16.8,15.950000000000001,11.4,19.6
42129,2016-05-06,24.4,11.9,0.1,18.15,16.4,11.3,21.75
42130,2016-05-07,24.1,13.2,0.0,18.65,16.5,13.85,19.1
42131,2016-05-08,22.3,11.7,0.0,17.0,17.75,15.2,20.05
42132,2016-05-09,22.8,11.4,2.8,17.1,16.3,17.8,19.45
42133,2016-05-10,20.1,11.8,2.4,15.950000000000001,12.6,19.5,19.15
42134,2016-05-11,21.0,11.8,0.1,16.4,11.4,20.25,20.45
42135,2016-05-12,20.1,12.9,21.2,16.5,11.3,20.75,18.8
42136,2016-05-13,21.6,13.9,1.2,17.75,13.85,19.6,20.8
42137,2016-05-14,18.8,13.8,5.9,16.3,15.2,19.65,24.450000000000003
42138,2016-05-15,16.0,9.2,0.0,12.6,17.8,20.45,21.75
42139,2016-05-16,15.6,7.2,0.0,11.4,19.5,21.65,22.700000000000003
42140,2016-05-17,14.8,7.8,0.0,11.3,20.25,23.2,22.65
42141,2016-05-18,18.5,9.2,0.0,13.85,20.75,24.1,22.8
42142,2016-05-19,20.2,10.2,0.0,15.2,19.6,22.7,25.65
42143,2016-05-20,23.6,12.0,0.0,17.8,19.65,21.75,27.599999999999998
42144,2016-05-21,25.9,13.1,0.0,19.5,20.45,20.549999999999997,28.75
42145,2016-05-22,27.6,12.9,0.0,20.25,21.65,20.1,29.15
42146,2016-05-23,28.5,13.0,8.7,20.75,23.2,20.25,26.0
42147,2016-05-24,25.5,13.7,6.6,19.6,24.1,21.55,24.55
42148,2016-05-25,25.5,13.8,0.0,19.65,22.7,21.05,21.95
42149,2016-05-26,26.3,14.6,0.0,20.45,21.75,22.05,23.95
42150,2016-05-27,28.3,15.0,0.0,21.65,20.549999999999997,20.5,25.2
42151,2016-05-28,29.2,17.2,0.0,23.2,20.1,19.6,26.6
42152,2016-05-29,30.3,17.9,5.8,24.1,20.25,21.75,26.650000000000002
42153,2016-05-30,27.9,17.5,0.7,22.7,21.55,19.1,25.1
42154,2016-05-31,26.7,16.8,0.0,21.75,21.05,20.05,21.9
42155,2016-06-01,25.4,15.7,1.8,20.549999999999997,22.05,19.45,23.7
42156,2016-06-02,24.9,15.3,2.7,20.1,20.5,19.15,24.0
42157,2016-06-03,25.5,15.0,0.0,20.25,19.6,20.45,20.45
42158,2016-06-04,25.8,17.3,0.0,21.55,21.75,18.8,21.9
42159,2016-06-05,25.8,16.3,0.0,21.05,19.1,20.8,25.200000000000003
42160,2016-06-06,27.3,16.8,0.0,22.05,20.05,24.450000000000003,24.1
42161,2016-06-07,25.7,15.3,0.0,20.5,19.45,21.75,26.3
42162,2016-06-08,26.5,12.7,0.0,19.6,19.15,22.700000000000003,27.95
42163,2016-06-09,27.1,16.4,1.8,21.75,20.45,22.65,27.150000000000002
42164,2016-06-10,22.5,15.7,0.1,19.1,18.8,22.8,22.549999999999997
42165,2016-06-11,26.1,14.0,14.0,20.05,20.8,25.65,18.25
42166,2016-06-12,23.0,15.9,0.0,19.45,24.450000000000003,27.599999999999998,17.45
42167,2016-06-13,23.2,15.1,1.4,19.15,21.75,28.75,16.25
42168,2016-06-14,25.9,15.0,0.6,20.45,22.700000000000003,29.15,22.549999999999997
42169,2016-06-15,22.8,14.8,9.8,18.8,22.65,26.0,22.35
42170,2016-06-16,27.5,14.1,0.0,20.8,22.8,24.55,22.700000000000003
42171,2016-06-17,29.6,19.3,0.0,24.450000000000003,25.65,21.95,23.7
42172,2016-06-18,28.3,15.2,0.0,21.75,27.599999999999998,23.95,24.700000000000003
42173,2016-06-19,28.8,16.6,0.2,22.700000000000003,28.75,25.2,25.6
42174,2016-06-20,28.3,17.0,0.0,22.65,29.15,26.6,26.8
42175,2016-06-21,29.5,16.1,0.0,22.8,26.0,26.650000000000002,25.6
42176,2016-06-22,32.4,18.9,0.0,25.65,24.55,25.1,26.65
42177,2016-06-23,34.8,20.4,0.0,27.599999999999998,21.95,21.9,26.549999999999997
42178,2016-06-24,35.7,21.8,0.0,28.75,23.95,23.7,23.65
42179,2016-06-25,35.1,23.2,2.5,29.15,25.2,24.0,24.55
42180,2016-06-26,32.4,19.6,0.0,26.0,26.6,20.45,26.3
42181,2016-06-27,27.6,21.5,0.1,24.55,26.650000000000002,21.9,25.95
42182,2016-06-28,27.5,16.4,0.0,21.95,25.1,25.200000000000003,24.6
42183,2016-06-29,30.2,17.7,0.0,23.95,21.9,24.1,23.6
42184,2016-06-30,31.7,18.7,0.0,25.2,23.7,26.3,23.15
42185,2016-07-01,32.7,20.5,0.4,26.6,24.0,27.95,24.55
42186,2016-07-02,33.2,20.1,1.3,26.650000000000002,20.45,27.150000000000002,26.450000000000003
42187,2016-07-03,31.0,19.2,0.0,25.1,21.9,22.549999999999997,23.549999999999997
42188,2016-07-04,27.0,16.8,0.0,21.9,25.200000000000003,18.25,22.549999999999997
42189,2016-07-05,30.4,17.0,0.0,23.7,24.1,17.45,21.700000000000003
42190,2016-07-06,26.9,21.1,0.0,24.0,26.3,16.25,22.7
42191,2016-07-07,25.5,15.4,0.0,20.45,27.95,22.549999999999997,19.45
42192,2016-07-08,29.2,14.6,0.0,21.9,27.150000000000002,22.35,16.3
42193,2016-07-09,28.8,21.6,0.0,25.200000000000003,22.549999999999997,22.700000000000003,16.9
42194,2016-07-10,31.2,17.0,0.0,24.1,18.25,23.7,20.049999999999997
42195,2016-07-11,34.1,18.5,0.0,26.3,17.45,24.700000000000003,22.0
42196,2016-07-12,35.5,20.4,0.0,27.95,16.25,25.6,23.8
42197,2016-07-13,32.7,21.6,25.8,27.150000000000002,22.549999999999997,26.8,22.4
42198,2016-07-14,29.9,15.2,0.5,22.549999999999997,22.35,25.6,20.05
42199,2016-07-15,23.1,13.4,3.5,18.25,22.700000000000003,26.65,20.05
42200,2016-07-16,20.7,14.2,26.8,17.45,23.7,26.549999999999997,22.25
42201,2016-07-17,18.0,14.5,7.6,16.25,24.700000000000003,23.65,23.7
42202,2016-07-18,28.4,16.7,0.0,22.549999999999997,25.6,24.55,23.950000000000003
42203,2016-07-19,27.7,17.0,0.0,22.35,26.8,26.3,17.5
42204,2016-07-20,27.8,17.6,0.0,22.700000000000003,25.6,25.95,21.049999999999997
42205,2016-07-21,30.7,16.7,8.3,23.7,26.65,24.6,21.950000000000003
42206,2016-07-22,30.6,18.8,0.0,24.700000000000003,26.549999999999997,23.6,23.049999999999997
42207,2016-07-23,30.6,20.6,3.7,25.6,23.65,23.15,23.2
42208,2016-07-24,32.5,21.1,0.0,26.8,24.55,24.55,23.15
42209,2016-07-25,29.7,21.5,0.0,25.6,26.3,26.450000000000003,23.65
42210,2016-07-26,31.8,21.5,0.0,26.65,25.95,23.549999999999997,24.15
42211,2016-07-27,32.3,20.8,0.0,26.549999999999997,24.6,22.549999999999997,24.4
42212,2016-07-28,27.4,19.9,21.7,23.65,23.6,21.700000000000003,21.85
42213,2016-07-29,30.3,18.8,0.0,24.55,23.15,22.7,21.15
42214,2016-07-30,32.1,20.5,0.0,26.3,24.55,19.45,22.55
42215,2016-07-31,31.7,20.2,16.1,25.95,26.450000000000003,16.3,22.9
42216,2016-08-01,30.1,19.1,0.0,24.6,23.549999999999997,16.9,23.15
42217,2016-08-02,28.4,18.8,0.0,23.6,22.549999999999997,20.049999999999997,21.5
42218,2016-08-03,27.2,19.1,0.0,23.15,21.700000000000003,22.0,18.65
42219,2016-08-04,31.1,18.0,0.0,24.55,22.7,23.8,22.85
42220,2016-08-05,33.1,19.8,2.8,26.450000000000003,19.45,22.4,24.15
42221,2016-08-06,30.2,16.9,0.1,23.549999999999997,16.3,20.05,24.200000000000003
42222,2016-08-07,27.7,17.4,0.0,22.549999999999997,16.9,20.05,24.7
42223,2016-08-08,28.1,15.3,0.0,21.700000000000003,20.049999999999997,22.25,25.200000000000003
42224,2016-08-09,29.9,15.5,0.0,22.7,22.0,23.7,25.35
42225,2016-08-10,24.7,14.2,5.4,19.45,23.8,23.950000000000003,24.35
42226,2016-08-11,20.3,12.3,0.0,16.3,22.4,17.5,22.85
42227,2016-08-12,23.1,10.7,0.0,16.9,20.05,21.049999999999997,22.5
42228,2016-08-13,24.9,15.2,0.0,20.049999999999997,20.05,21.950000000000003,22.85
42229,2016-08-14,28.9,15.1,0.0,22.0,22.25,23.049999999999997,21.4
42230,2016-08-15,29.1,18.5,0.0,23.8,23.7,23.2,19.4
42231,2016-08-16,28.2,16.6,4.9,22.4,23.950000000000003,23.15,19.950000000000003
42232,2016-08-17,24.5,15.6,6.8,20.05,17.5,23.65,17.45
42233,2016-08-18,26.2,13.9,0.0,20.05,21.049999999999997,24.15,16.05
42234,2016-08-19,27.4,17.1,0.0,22.25,21.950000000000003,24.4,15.35
42235,2016-08-20,30.4,17.0,0.0,23.7,23.049999999999997,21.85,15.25
42236,2016-08-21,29.1,18.8,0.0,23.950000000000003,23.2,21.15,16.5
42237,2016-08-22,20.5,14.5,36.5,17.5,23.15,22.55,16.1
42238,2016-08-23,26.9,15.2,0.0,21.049999999999997,23.65,22.9,16.35
42239,2016-08-24,27.8,16.1,0.0,21.950000000000003,24.15,23.15,16.55
42240,2016-08-25,28.2,17.9,0.0,23.049999999999997,24.4,21.5,17.25
42241,2016-08-26,29.2,17.2,0.0,23.2,21.85,18.65,20.45
42242,2016-08-27,30.4,15.9,0.0,23.15,21.15,22.85,19.6
42243,2016-08-28,31.2,16.1,0.0,23.65,22.55,24.15,18.2
42244,2016-08-29,31.3,17.0,0.0,24.15,22.9,24.200000000000003,17.450000000000003
42245,2016-08-30,28.9,19.9,0.0,24.4,23.15,24.7,15.75
42246,2016-08-31,26.7,17.0,0.0,21.85,21.5,25.200000000000003,13.3
42247,2016-09-01,28.4,13.9,0.0,21.15,18.65,25.35,10.0
42248,2016-09-02,29.8,15.3,0.0,22.55,22.85,24.35,8.2
42249,2016-09-03,29.7,16.1,0.0,22.9,24.15,22.85,7.85
42250,2016-09-04,29.8,16.5,1.5,23.15,24.200000000000003,22.5,9.75
42251,2016-09-05,26.3,16.7,7.0,21.5,24.7,22.85,11.55
42252,2016-09-06,22.3,15.0,0.0,18.65,25.200000000000003,21.4,10.5
42253,2016-09-07,28.3,17.4,0.0,22.85,25.35,19.4,10.05
42254,2016-09-08,31.5,16.8,0.0,24.15,24.35,19.950000000000003,9.7
42255,2016-09-09,31.1,17.3,0.0,24.200000000000003,22.85,17.45,10.7
42256,2016-09-10,32.0,17.4,0.0,24.7,22.5,16.05,9.8
42257,2016-09-11,32.1,18.3,0.0,25.200000000000003,22.85,15.35,11.4
42258,2016-09-12,32.0,18.7,0.0,25.35,21.4,15.25,14.799999999999999
42259,2016-09-13,30.5,18.2,0.0,24.35,19.4,16.5,12.4
42260,2016-09-14,29.5,16.2,0.1,22.85,19.950000000000003,16.1,10.75
42261,2016-09-15,28.2,16.8,0.0,22.5,17.45,16.35,10.95
42262,2016-09-16,29.4,16.3,0.7,22.85,16.05,16.55,10.8
42263,2016-09-17,23.9,18.9,8.2,21.4,15.35,17.25,9.85
42264,2016-09-18,24.4,14.4,0.0,19.4,15.25,20.45,11.0
42265,2016-09-19,24.6,15.3,7.3,19.950000000000003,16.5,19.6,8.0
42266,2016-09-20,20.0,14.9,0.0,17.45,16.1,18.2,12.45
42267,2016-09-21,20.1,12.0,0.0,16.05,16.35,17.450000000000003,15.5
42268,2016-09-22,20.0,10.7,0.0,15.35,16.55,15.75,15.05
42269,2016-09-23,21.8,8.7,0.0,15.25,17.25,13.3,10.25
42270,2016-09-24,23.0,10.0,0.0,16.5,20.45,10.0,8.15
42271,2016-09-25,21.0,11.2,0.0,16.1,19.6,8.2,11.8
42272,2016-09-26,21.8,10.9,0.0,16.35,18.2,7.85,9.85
42273,2016-09-27,22.8,10.3,0.0,16.55,17.450000000000003,9.75,8.2
42274,2016-09-28,24.1,10.4,0.0,17.25,15.75,11.55,10.25
42275,2016-09-29,26.5,14.4,0.0,20.45,13.3,10.5,10.25
42276,2016-09-30,26.6,12.6,0.0,19.6,10.0,10.05,7.9
42277,2016-10-01,24.0,12.4,0.0,18.2,8.2,9.7,5.05
42278,2016-10-02,22.1,12.8,1.8,17.450000000000003,7.85,10.7,5.1
42279,2016-10-03,18.0,13.5,0.1,15.75,9.75,9.8,10.95
42280,2016-10-04,15.1,11.5,1.3,13.3,11.55,11.4,10.2
42281,2016-10-05,13.4,6.6,2.8,10.0,10.5,14.799999999999999,6.65
42282,2016-10-06,10.3,6.1,3.9,8.2,10.05,12.4,5.9
42283,2016-10-07,11.6,4.1,0.0,7.85,9.7,10.75,4.3
42284,2016-10-08,15.2,4.3,0.0,9.75,10.7,10.95,5.05
42285,2016-10-09,15.7,7.4,0.0,11.55,9.8,10.8,6.1
42286,2016-10-10,14.8,6.2,1.9,10.5,11.4,9.85,3.7
42287,2016-10-11,12.7,7.4,1.7,10.05,14.799999999999999,11.0,4.7
42288,2016-10-12,12.1,7.3,0.0,9.7,12.4,8.0,2.65
42289,2016-10-13,13.4,8.0,0.0,10.7,10.75,12.45,3.75
42290,2016-10-14,13.4,6.2,0.0,9.8,10.95,15.5,5.15
42291,2016-10-15,15.3,7.5,1.3,11.4,10.8,15.05,9.25
42292,2016-10-16,18.9,10.7,0.0,14.799999999999999,9.85,10.25,11.9
42293,2016-10-17,16.0,8.8,0.0,12.4,11.0,8.15,12.0
42294,2016-10-18,12.9,8.6,0.4,10.75,8.0,11.8,9.55
42295,2016-10-19,12.9,9.0,0.0,10.95,12.45,9.85,8.25
42296,2016-10-20,12.9,8.7,3.1,10.8,15.5,8.2,7.65
42297,2016-10-21,11.6,8.1,3.7,9.85,15.05,10.25,7.1499999999999995
42298,2016-10-22,15.4,6.6,0.0,11.0,10.25,10.25,8.05
42299,2016-10-23,11.8,4.2,0.0,8.0,8.15,7.9,8.2
42300,2016-10-24,15.5,9.4,0.0,12.45,11.8,5.05,8.35
42301,2016-10-25,18.5,12.5,6.9,15.5,9.85,5.1,3.75
42302,2016-10-26,17.5,12.6,0.0,15.05,8.2,10.95,1.9499999999999997
42303,2016-10-27,13.3,7.2,0.0,10.25,10.25,10.2,2.6
42304,2016-10-28,13.4,2.9,0.9,8.15,10.25,6.65,3.0
42305,2016-10-29,14.7,8.9,0.0,11.8,7.9,5.9,5.75
42306,2016-10-30,12.0,7.7,0.0,9.85,5.05,4.3,3.0
42307,2016-10-31,12.0,4.4,0.0,8.2,5.1,5.05,1.7000000000000002
42308,2016-11-01,14.2,6.3,0.0,10.25,10.95,6.1,-0.4999999999999998
42309,2016-11-02,14.8,5.7,0.0,10.25,10.2,3.7,-1.5999999999999999
42310,2016-11-03,9.9,5.9,0.0,7.9,6.65,4.7,1.2000000000000002
42311,2016-11-04,10.1,0.0,0.0,5.05,5.9,2.65,-0.5
42312,2016-11-05,7.7,2.5,15.8,5.1,4.3,3.75,2.95
42313,2016-11-06,16.8,5.1,4.5,10.95,5.05,5.15,9.25
42314,2016-11-07,15.1,5.3,0.0,10.2,6.1,9.25,8.65
42315,2016-11-08,9.0,4.3,0.1,6.65,3.7,11.9,7.65
42316,2016-11-09,8.3,3.5,0.0,5.9,4.7,12.0,1.45
42317,2016-11-10,8.5,0.1,0.8,4.3,2.65,9.55,-0.5
42318,2016-11-11,7.7,2.4,3.8,5.05,3.75,8.25,-0.30000000000000004
42319,2016-11-12,7.4,4.8,9.7,6.1,5.15,7.65,1.7000000000000002
42320,2016-11-13,7.0,0.4,0.0,3.7,9.25,7.1499999999999995,-1.9500000000000002
42321,2016-11-14,7.9,1.5,0.0,4.7,11.9,8.05,-0.95
42322,2016-11-15,7.3,-2.0,0.0,2.65,12.0,8.2,-1.7
42323,2016-11-16,6.2,1.3,3.2,3.75,9.55,8.35,-2.25
42324,2016-11-17,8.0,2.3,1.4,5.15,8.25,3.75,-2.1
42325,2016-11-18,14.8,3.7,0.0,9.25,7.65,1.9499999999999997,-1.0
42326,2016-11-19,15.0,8.8,0.6,11.9,7.1499999999999995,2.6,-1.25
42327,2016-11-20,15.3,8.7,0.0,12.0,8.05,3.0,-0.050000000000000044
42328,2016-11-21,12.3,6.8,0.0,9.55,8.2,5.75,3.7
42329,2016-11-22,11.4,5.1,0.0,8.25,8.35,3.0,9.1
42330,2016-11-23,11.1,4.2,0.0,7.65,3.75,1.7000000000000002,8.149999999999999
42331,2016-11-24,10.7,3.6,0.0,7.1499999999999995,1.9499999999999997,-0.4999999999999998,3.8
42332,2016-11-25,10.3,5.8,0.0,8.05,2.6,-1.5999999999999999,2.9
42333,2016-11-26,12.1,4.3,0.0,8.2,3.0,1.2000000000000002,0.40000000000000013
42334,2016-11-27,10.5,6.2,0.0,8.35,5.75,-0.5,-0.34999999999999964
42335,2016-11-28,6.4,1.1,0.0,3.75,3.0,2.95,-3.65
42336,2016-11-29,5.6,-1.7,0.0,1.9499999999999997,1.7000000000000002,9.25,-3.0
42337,2016-11-30,6.2,-1.0,0.0,2.6,-0.4999999999999998,8.65,0.1499999999999999
42338,2016-12-01,5.5,0.5,0.5,3.0,-1.5999999999999999,7.65,1.5999999999999999
42339,2016-12-02,7.8,3.7,0.8,5.75,1.2000000000000002,1.45,1.4
42340,2016-12-03,5.7,0.3,0.0,3.0,-0.5,-0.5,-5.3999999999999995
42341,2016-12-04,5.9,-2.5,0.0,1.7000000000000002,2.95,-0.30000000000000004,-10.7
42342,2016-12-05,3.1,-4.1,0.0,-0.4999999999999998,9.25,1.7000000000000002,-9.8
42343,2016-12-06,0.9,-4.1,0.0,-1.5999999999999999,8.65,-1.9500000000000002,-6.1000000000000005
42344,2016-12-07,5.7,-3.3,0.0,1.2000000000000002,7.65,-0.95,-7.1
42345,2016-12-08,2.3,-3.3,0.0,-0.5,1.45,-1.7,-5.3
42346,2016-12-09,7.8,-1.9,0.0,2.95,-0.5,-2.25,-1.9500000000000002
42347,2016-12-10,13.0,5.5,0.0,9.25,-0.30000000000000004,-2.1,2.1
42348,2016-12-11,14.4,2.9,0.0,8.65,1.7000000000000002,-1.0,2.0
42349,2016-12-12,9.5,5.8,0.3,7.65,-1.9500000000000002,-1.25,1.7
42350,2016-12-13,5.8,-2.9,0.0,1.45,-0.95,-0.050000000000000044,-2.7
42351,2016-12-14,2.6,-3.6,0.0,-0.5,-1.7,3.7,-0.75
42352,2016-12-15,2.1,-2.7,0.0,-0.30000000000000004,-2.25,9.1,0.25
42353,2016-12-16,5.7,-2.3,0.0,1.7000000000000002,-2.1,8.149999999999999,-1.2500000000000002
42354,2016-12-17,2.0,-5.9,0.0,-1.9500000000000002,-1.0,3.8,-2.95
42355,2016-12-18,1.0,-2.9,0.0,-0.95,-1.25,2.9,-2.2
42356,2016-12-19,0.0,-3.4,0.0,-1.7,-0.050000000000000044,0.40000000000000013,-2.8
42357,2016-12-20,-0.9,-3.6,0.0,-2.25,3.7,-0.34999999999999964,-2.45
42358,2016-12-21,-0.2,-4.0,0.0,-2.1,9.1,-3.65,-3.3499999999999996
42359,2016-12-22,0.5,-2.5,0.0,-1.0,8.149999999999999,-3.0,-1.6
42360,2016-12-23,0.7,-3.2,0.0,-1.25,3.8,0.1499999999999999,0.7500000000000001
42361,2016-12-24,1.5,-1.6,0.8,-0.050000000000000044,2.9,1.5999999999999999,-4.35
42362,2016-12-25,7.7,-0.3,2.1,3.7,0.40000000000000013,1.4,-5.8999999999999995
42363,2016-12-26,11.7,6.5,0.0,9.1,-0.34999999999999964,-5.3999999999999995,-5.550000000000001
42364,2016-12-27,11.7,4.6,0.0,8.149999999999999,-3.65,-10.7,-5.8
42365,2016-12-28,5.8,1.8,0.0,3.8,-3.0,-9.8,-3.5
42366,2016-12-29,5.7,0.1,0.0,2.9,0.1499999999999999,-6.1000000000000005,0.3999999999999999
42367,2016-12-30,4.7,-3.9,0.0,0.40000000000000013,1.5999999999999999,-7.1,3.3
